"";"Date";"Consumption"
"1";2018-01-01;66,3510453122869
"2";2018-01-02;52,7214973635518
"3";2018-01-03;45,8278048073957
"4";2018-01-04;61,5649477707551
"5";2018-01-05;44,54580921462
"6";2018-01-06;45,6932605503374
"7";2018-01-07;43,2906418676209
"8";2018-01-08;43,438001841784
"9";2018-01-09;45,4269034984786
"10";2018-01-10;49,5338245221777
"11";2018-01-11;47,2680673932292
"12";2018-01-12;36,8813506021534
"13";2018-01-13;43,3008093798127
"14";2018-01-14;51,1408405448129
"15";2018-01-15;45,5203703540246
"16";2018-01-16;61,7461853956359
"17";2018-01-17;53,8186434688774
"18";2018-01-18;37,9981433145741
"19";2018-01-19;46,5500982209578
"20";2018-01-20;48,2091997747304
"21";2018-01-21;50,4799287761494
"22";2018-01-22;70,2712520518485
"23";2018-01-23;53,7779140677653
"24";2018-01-24;32,31177915484
"25";2018-01-25;76,1858124898955
"26";2018-01-26;51,5128044663626
"27";2018-01-27;34,1513187156271
"28";2018-01-28;46,1916581539177
"29";2018-01-29;50,2650604506839
"30";2018-01-30;44,590560289767
"31";2018-01-31;56,6131487148923
"32";2018-02-01;42,0173201292176
"33";2018-02-02;51,0721670065399
"34";2018-02-03;39,7084286681714
"35";2018-02-04;61,7034015123224
"36";2018-02-05;56,8951468901482
"37";2018-02-06;61,6572759319934
"38";2018-02-07;53,7458571279104
"39";2018-02-08;44,6423083766516
"40";2018-02-09;52,6090970288146
"41";2018-02-10;60,0365355925993
"42";2018-02-11;49,9563171128897
"43";2018-02-12;55,1851881480391
"44";2018-02-13;24,0018523756309
"45";2018-02-14;42,0476132340706
"46";2018-02-15;46,1005195377383
"47";2018-02-16;46,8481382127996
"48";2018-02-17;59,5218437470603
"49";2018-02-18;46,3533198494547
"50";2018-02-19;61,5025055138389
"51";2018-02-20;42,1351735519502
"52";2018-02-21;78,8899507534863
"53";2018-02-22;37,8157274925662
"54";2018-02-23;36,9022677990919
"55";2018-02-24;36,543769150592
"56";2018-02-25;42,9793754514275
"57";2018-02-26;50,8965628719268
"58";2018-02-27;51,1617131461401
"59";2018-02-28;40,5730348318581
"60";2018-03-01;43,3291360405445
"61";2018-03-02;44,5141817894182
"62";2018-03-03;54,1230989741928
"63";2018-03-04;47,6640715809936
"64";2018-03-05;59,7963816659447
"65";2018-03-06;52,341272885365
"66";2018-03-07;46,8503652740701
"67";2018-03-08;48,379297813988
"68";2018-03-09;43,0284533621875
"69";2018-03-10;37,9350165061873
"70";2018-03-11;49,3608741336101
