"";"Date";"Consumption"
"1";2018-01-01;48,6711391313334
"2";2018-01-02;40,9101945599487
"3";2018-01-03;43,3377225947403
"4";2018-01-04;52,01604785936
"5";2018-01-05;51,9390831957813
"6";2018-01-06;53,0154352070696
"7";2018-01-07;40,5418274606275
"8";2018-01-08;61,9104576839561
"9";2018-01-09;46,6752777664939
"10";2018-01-10;41,3099996950915
"11";2018-01-11;50,2915741268245
"12";2018-01-12;48,635902050316
"13";2018-01-13;42,1665192080125
"14";2018-01-14;56,3044071028824
"15";2018-01-15;60,7487424852599
"16";2018-01-16;58,2733808167835
"17";2018-01-17;45,4831563594014
"18";2018-01-18;52,3337916599794
"19";2018-01-19;67,1335677842537
"20";2018-01-20;28,5564825826544
"21";2018-01-21;59,6707453307632
"22";2018-01-22;55,6349484797682
"23";2018-01-23;45,6595174501446
"24";2018-01-24;47,1126869536053
"25";2018-01-25;44,6472391215907
"26";2018-01-26;53,4201027990285
"27";2018-01-27;58,3808781038499
"28";2018-01-28;45,6140089579676
"29";2018-01-29;49,560313399656
"30";2018-01-30;56,1693956936073
"31";2018-01-31;67,7118798635375
"32";2018-02-01;67,8891606877041
"33";2018-02-02;60,9529183846126
"34";2018-02-03;69,4903367201371
"35";2018-02-04;40,8764799190074
"36";2018-02-05;42,5854144282373
"37";2018-02-06;50,252760294898
"38";2018-02-07;60,6848426696906
"39";2018-02-08;75,5256003993602
"40";2018-02-09;45,8343491077768
"41";2018-02-10;89,9516636948017
"42";2018-02-11;47,4041073331822
"43";2018-02-12;47,6321323904008
"44";2018-02-13;44,0429182991882
"45";2018-02-14;54,9077465584701
"46";2018-02-15;46,416571990995
"47";2018-02-16;44,3485396522067
"48";2018-02-17;64,8942623959979
"49";2018-02-18;60,4419585988568
"50";2018-02-19;50,9242748683609
"51";2018-02-20;45,261911510533
"52";2018-02-21;46,627470324294
"53";2018-02-22;57,0789372283004
"54";2018-02-23;51,694215263614
"55";2018-02-24;59,2329290595517
"56";2018-02-25;56,7644124145503
"57";2018-02-26;48,2811772654381
"58";2018-02-27;52,3290856084548
