"";"Date";"Consumption"
"1";2018-01-01;50,5211328760376
"2";2018-01-02;56,0881630514188
"3";2018-01-03;55,5418657970139
"4";2018-01-04;42,1871198774647
"5";2018-01-05;84,7598047773337
"6";2018-01-06;58,4648258916453
"7";2018-01-07;44,8962630498626
"8";2018-01-08;45,6816093220969
"9";2018-01-09;32,8834308676457
"10";2018-01-10;43,7623877831541
"11";2018-01-11;55,0058007418727
"12";2018-01-12;44,4160679640378
"13";2018-01-13;57,2438878274269
"14";2018-01-14;45,6166017416285
"15";2018-01-15;58,004189773661
"16";2018-01-16;47,5838190764411
"17";2018-01-17;40,5833242616832
"18";2018-01-18;43,6432844773866
"19";2018-01-19;51,310286878369
"20";2018-01-20;62,966671793822
"21";2018-01-21;57,2185800660913
"22";2018-01-22;49,3930018872751
"23";2018-01-23;44,4028048227366
"24";2018-01-24;47,4031374666414
"25";2018-01-25;51,5752348803242
"26";2018-01-26;51,2640081892265
"27";2018-01-27;46,3532077455719
"28";2018-01-28;33,8023265167752
"29";2018-01-29;61,1620893016775
"30";2018-01-30;53,3286379100788
"31";2018-01-31;36,0780867431031
"32";2018-02-01;62,5856871176952
"33";2018-02-02;50,7608789042468
"34";2018-02-03;40,563304376271
"35";2018-02-04;52,150841918352
"36";2018-02-05;52,3138298793283
"37";2018-02-06;47,0161653226445
"38";2018-02-07;41,678635124427
"39";2018-02-08;64,6254979807462
"40";2018-02-09;40,7168305923747
"41";2018-02-10;46,8033547660925
"42";2018-02-11;59,0336848752386
"43";2018-02-12;51,935737260856
"44";2018-02-13;42,4731281057908
"45";2018-02-14;56,6053948275912
"46";2018-02-15;51,0185189354875
"47";2018-02-16;52,0537046900834
"48";2018-02-17;47,5515253550111
"49";2018-02-18;39,6790509376529
"50";2018-02-19;47,3298276657837
"51";2018-02-20;71,5709114843698
"52";2018-02-21;45,6475414288917
"53";2018-02-22;36,0006384983004
"54";2018-02-23;42,6872034396836
"55";2018-02-24;41,9804111756773
"56";2018-02-25;50,3593164161342
"57";2018-02-26;80,631846335572
"58";2018-02-27;46,3666212361787
"59";2018-02-28;41,9328347576728
"60";2018-03-01;65,2450486432076
"61";2018-03-02;40,4322205327021
"62";2018-03-03;53,7377144753513
"63";2018-03-04;50,6265997637966
"64";2018-03-05;62,4448208536158
"65";2018-03-06;58,4267605904195
"66";2018-03-07;45,9499893683826
"67";2018-03-08;62,8528573427694
"68";2018-03-09;77,3474665275064
"69";2018-03-10;40,7876267995891
"70";2018-03-11;44,1121837161482
"71";2018-03-12;60,9229502840494
"72";2018-03-13;45,284899998114
"73";2018-03-14;43,1992603568192
"74";2018-03-15;58,5558064318004
"75";2018-03-16;53,3819917539129
"76";2018-03-17;57,7219768876498
"77";2018-03-18;38,2353222835213
"78";2018-03-19;56,9156317953478
"79";2018-03-20;49,6292940045394
"80";2018-03-21;44,16267963171
"81";2018-03-22;60,9557447176152
"82";2018-03-23;54,5512221171988
"83";2018-03-24;39,5559036062375
"84";2018-03-25;61,4882951613971
"85";2018-03-26;36,0660186976496
