"";"Date";"Consumption"
"1";2018-01-01;52,5946188374722
"2";2018-01-02;65,3447061375575
"3";2018-01-03;44,1861984113098
"4";2018-01-04;42,4421613396375
"5";2018-01-05;40,4735594641974
"6";2018-01-06;45,8414426453761
"7";2018-01-07;63,3838975782357
"8";2018-01-08;50,5938325803353
"9";2018-01-09;57,9907019826252
"10";2018-01-10;40,517869214057
"11";2018-01-11;66,1310469589968
"12";2018-01-12;51,3011189403042
"13";2018-01-13;49,572153313394
"14";2018-01-14;42,9811137127524
"15";2018-01-15;41,7530760250184
"16";2018-01-16;46,8307614714765
"17";2018-01-17;41,4924814531233
"18";2018-01-18;49,4136363395807
"19";2018-01-19;52,5630043214099
"20";2018-01-20;44,1690499274574
"21";2018-01-21;97,9468168515684
"22";2018-01-22;29,5387528467734
"23";2018-01-23;33,557909976857
"24";2018-01-24;53,3091505811343
"25";2018-01-25;57,8866749538692
"26";2018-01-26;46,6954883173483
"27";2018-01-27;76,502225804641
"28";2018-01-28;28,9298487364723
"29";2018-01-29;42,7774999033993
"30";2018-01-30;41,4591633675397
"31";2018-01-31;54,3718660026707
"32";2018-02-01;50,5926596572382
"33";2018-02-02;43,5242244851152
"34";2018-02-03;60,9146501290979
"35";2018-02-04;61,1722594732181
"36";2018-02-05;44,9718111581545
"37";2018-02-06;48,2864081991654
"38";2018-02-07;43,9884200098033
"39";2018-02-08;76,5165288469626
"40";2018-02-09;44,610436214513
"41";2018-02-10;73,5550989635953
"42";2018-02-11;50,8178374278377
"43";2018-02-12;25,4947199250842
"44";2018-02-13;50,3912933646629
"45";2018-02-14;55,3354894987332
"46";2018-02-15;41,4934819143732
"47";2018-02-16;72,408278083437
"48";2018-02-17;57,3964376198691
"49";2018-02-18;41,3346891145722
"50";2018-02-19;31,5348744101732
"51";2018-02-20;71,2278750078971
"52";2018-02-21;48,6980725156067
"53";2018-02-22;62,4060046831858
"54";2018-02-23;57,8964616157496
"55";2018-02-24;48,2805826344562
"56";2018-02-25;33,2145900058481
"57";2018-02-26;44,5627396016254
"58";2018-02-27;54,3828571298097
"59";2018-02-28;40,4036802455963
"60";2018-03-01;63,1439280505581
"61";2018-03-02;65,1675890297395
"62";2018-03-03;54,1003582020956
"63";2018-03-04;49,477271318528
"64";2018-03-05;47,7544868598133
"65";2018-03-06;48,9378761522602
"66";2018-03-07;56,4678354898823
"67";2018-03-08;61,3485790241981
"68";2018-03-09;44,0374917646154
"69";2018-03-10;43,8732889918733
"70";2018-03-11;50,0505256275332
"71";2018-03-12;37,8323486789636
"72";2018-03-13;45,2649826106587
"73";2018-03-14;44,4846032924376
"74";2018-03-15;49,6594802648913
"75";2018-03-16;47,3440857322196
"76";2018-03-17;46,8010904261235
"77";2018-03-18;50,1438571608
"78";2018-03-19;63,5798080720435
"79";2018-03-20;46,3110332124409
"80";2018-03-21;37,4949668425933
"81";2018-03-22;53,6915433031863
"82";2018-03-23;49,8850706764398
"83";2018-03-24;62,0831344453155
"84";2018-03-25;43,3383524372833
"85";2018-03-26;39,1948543989266
"86";2018-03-27;46,8596142155031
"87";2018-03-28;51,0359096443456
"88";2018-03-29;42,7444512077268
"89";2018-03-30;46,447414145808
"90";2018-03-31;41,0290568769581
"91";2018-04-01;50,0877454506447
"92";2018-04-02;51,2571288875224
"93";2018-04-03;53,2724808919423
"94";2018-04-04;52,3909420098953
"95";2018-04-05;72,5027669234728
"96";2018-04-06;60,9849157095381
"97";2018-04-07;45,5853386513703
"98";2018-04-08;55,719531824895
"99";2018-04-09;44,7955367374473
"100";2018-04-10;47,179403746776
"101";2018-04-11;56,392745006688
"102";2018-04-12;55,5898791057255
"103";2018-04-13;58,5228963013907
"104";2018-04-14;53,2175308646149
"105";2018-04-15;62,3045656126217
"106";2018-04-16;29,741117721355
"107";2018-04-17;50,4223403792132
"108";2018-04-18;52,4461945241177
"109";2018-04-19;62,645837279177
"110";2018-04-20;55,1330485292006
"111";2018-04-21;50,4709697621759
"112";2018-04-22;39,9714965696163
