"";"Date";"Consumption"
"1";2018-01-01;21,4327369251335
"2";2018-01-02;25,3333730636013
"3";2018-01-03;24,9272363641536
"4";2018-01-04;8,09516006856501
"5";2018-01-05;5,95163692619538
"6";2018-01-06;18,6774781202714
"7";2018-01-07;32,4822824289647
"8";2018-01-08;38,6202344635207
"9";2018-01-09;6,50247901713546
"10";2018-01-10;42,5169375880403
"11";2018-01-11;45,0501071966807
"12";2018-01-12;48,3929668328134
"13";2018-01-13;53,387927689368
"14";2018-01-14;8,55628310051297
"15";2018-01-15;13,5061457925109
"16";2018-01-16;24,0381240140809
"17";2018-01-17;27,8143144937759
"18";2018-01-18;31,4750613195799
"19";2018-01-19;27,5958263442367
"20";2018-01-20;18,1111435942305
"21";2018-01-21;11,008015216604
"22";2018-01-22;28,0332302558235
"23";2018-01-23;55,5599721970031
"24";2018-01-24;27,0160273490806
"25";2018-01-25;26,1993613482107
"26";2018-01-26;30,6994267055801
"27";2018-01-27;13,5223089784641
"28";2018-01-28;22,4639193691216
"29";2018-01-29;44,769057036656
"30";2018-01-30;38,662582383301
"31";2018-01-31;41,7536887823615
"32";2018-02-01;23,9528197154446
"33";2018-02-02;21,2264592996863
"34";2018-02-03;41,2856922004244
"35";2018-02-04;13,652319810496
"36";2018-02-05;22,1144166643236
"37";2018-02-06;36,4631710052616
"38";2018-02-07;24,4490395515464
"39";2018-02-08;8,57791486000221
"40";2018-02-09;25,9816158071227
"41";2018-02-10;13,9141045484914
"42";2018-02-11;26,149810426975
"43";2018-02-12;10,4586572050933
"44";2018-02-13;16,790008946543
"45";2018-02-14;39,6945767132011
"46";2018-02-15;28,1533229337746
"47";2018-02-16;72,6524093822156
"48";2018-02-17;15,6410264109062
"49";2018-02-18;15,1716577929838
"50";2018-02-19;19,3311660651804
"51";2018-02-20;43,4373016665534
"52";2018-02-21;36,65379995798
"53";2018-02-22;31,305953435312
"54";2018-02-23;13,2709301936289
"55";2018-02-24;34,7890207823554
"56";2018-02-25;17,4985119772587
"57";2018-02-26;45,7352527446385
"58";2018-02-27;19,2077154436512
"59";2018-02-28;14,0319516527745
"60";2018-03-01;24,4199840428975
"61";2018-03-02;35,4854996360205
"62";2018-03-03;28,8939294326689
"63";2018-03-04;52,3608605542588
"64";2018-03-05;23,8401485987225
"65";2018-03-06;22,1034801319014
"66";2018-03-07;16,3937794966252
"67";2018-03-08;10,2748269119614
"68";2018-03-09;19,984993177346
"69";2018-03-10;61,759438855365
"70";2018-03-11;10,9051929507453
"71";2018-03-12;36,8552682685397
"72";2018-03-13;29,6319495419304
"73";2018-03-14;36,0107016443867
"74";2018-03-15;31,6267908195094
"75";2018-03-16;21,4369355386481
"76";2018-03-17;34,0644832948819
"77";2018-03-18;25,808903523883
"78";2018-03-19;36,4809842264006
"79";2018-03-20;34,7818444570411
"80";2018-03-21;36,6102041160596
"81";2018-03-22;38,3719772978423
"82";2018-03-23;24,6439042956632
"83";2018-03-24;23,9990306471022
"84";2018-03-25;23,7624130791431
"85";2018-03-26;23,976918754376
"86";2018-03-27;28,7702062303887
"87";2018-03-28;56,8324538514635
"88";2018-03-29;17,3990121884577
"89";2018-03-30;29,0048303965984
"90";2018-03-31;12,3714229749074
"91";2018-04-01;63,2905938648461
"92";2018-04-02;33,6822604743349
"93";2018-04-03;30,6057132739542
"94";2018-04-04;13,5992737342465
"95";2018-04-05;21,4880648533885
"96";2018-04-06;21,2443804542519
"97";2018-04-07;36,8166943683673
"98";2018-04-08;60,6557131521132
"99";2018-04-09;22,7682556525122
"100";2018-04-10;25,071865205589
"101";2018-04-11;24,459909656527
"102";2018-04-12;18,5148754603522
"103";2018-04-13;35,3807687851737
"104";2018-04-14;13,4200337478668
"105";2018-04-15;42,7802038945901
"106";2018-04-16;46,2943541368932
"107";2018-04-17;38,5524552684822
"108";2018-04-18;25,736642473743
"109";2018-04-19;24,8993331918361
"110";2018-04-20;15,4455063497789
"111";2018-04-21;22,694131332225
"112";2018-04-22;37,4096671770033
"113";2018-04-23;18,67738209397
"114";2018-04-24;50,0887041580696
"115";2018-04-25;28,2238045081407
"116";2018-04-26;60,1992165832533
"117";2018-04-27;34,891869955385
"118";2018-04-28;15,7463239394618
"119";2018-04-29;36,5971261659153
"120";2018-04-30;21,9215090674784
"121";2018-05-01;20,941771928597
"122";2018-05-02;12,6188891272767
"123";2018-05-03;13,8269221470996
"124";2018-05-04;28,8700709302757
"125";2018-05-05;37,3577229087686
"126";2018-05-06;34,8882822395934
"127";2018-05-07;16,5892364587737
"128";2018-05-08;51,9464375813054
"129";2018-05-09;27,6085885803139
"130";2018-05-10;38,1266019006995
"131";2018-05-11;35,2720184607745
"132";2018-05-12;27,5069212582191
"133";2018-05-13;44,7847987285146
"134";2018-05-14;8,08951650328819
"135";2018-05-15;22,5770782806305
